"Date","AQS_SITE_ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"08/24/2017","191531579","2","0.032","ppm","30","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"08/25/2017","191531579","2","0.036","ppm","33","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"08/26/2017","191531579","2","0.039","ppm","36","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"08/27/2017","191531579","2","0.032","ppm","30","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"08/28/2017","191531579","2","0.03","ppm","28","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"08/29/2017","191531579","2","0.039","ppm","36","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"08/30/2017","191531579","2","0.041","ppm","38","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"08/31/2017","191531579","2","0.033","ppm","31","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"09/01/2017","191531579","2","0.04","ppm","37","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"09/02/2017","191531579","2","0.039","ppm","36","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"09/03/2017","191531579","2","0.044","ppm","41","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"09/04/2017","191531579","2","0.029","ppm","27","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"09/05/2017","191531579","2","0.036","ppm","33","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"09/06/2017","191531579","2","0.032","ppm","30","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"09/07/2017","191531579","2","0.035","ppm","32","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"09/08/2017","191531579","2","0.049","ppm","45","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"09/09/2017","191531579","2","0.05","ppm","46","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"09/10/2017","191531579","2","0.047","ppm","44","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"09/11/2017","191531579","2","0.058","ppm","61","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"09/12/2017","191531579","2","0.058","ppm","61","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"09/13/2017","191531579","2","0.054","ppm","50","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"09/14/2017","191531579","2","0.06","ppm","67","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"09/15/2017","191531579","2","0.061","ppm","71","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"09/16/2017","191531579","2","0.039","ppm","36","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"09/17/2017","191531579","2","0.03","ppm","28","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"09/18/2017","191531579","2","0.027","ppm","25","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"09/19/2017","191531579","2","0.044","ppm","41","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"09/20/2017","191531579","2","0.041","ppm","38","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"09/21/2017","191531579","2","0.038","ppm","35","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"09/22/2017","191531579","2","0.039","ppm","36","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"09/23/2017","191531579","2","0.042","ppm","39","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"09/24/2017","191531579","2","0.05","ppm","46","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"09/25/2017","191531579","2","0.041","ppm","38","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"09/26/2017","191531579","2","0.012","ppm","11","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"09/27/2017","191531579","2","0.027","ppm","25","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"09/28/2017","191531579","2","0.038","ppm","35","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"09/29/2017","191531579","2","0.036","ppm","33","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"09/30/2017","191531579","2","0.037","ppm","34","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"10/01/2017","191531579","2","0.045","ppm","42","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"10/02/2017","191531579","2","0.043","ppm","40","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"10/03/2017","191531579","2","0.029","ppm","27","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"10/04/2017","191531579","2","0.028","ppm","26","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"10/05/2017","191531579","2","0.012","ppm","11","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"10/06/2017","191531579","2","0.022","ppm","20","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"10/07/2017","191531579","2","0.02","ppm","19","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"10/08/2017","191531579","2","0.042","ppm","39","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"10/09/2017","191531579","2","0.034","ppm","31","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"10/10/2017","191531579","2","0.018","ppm","17","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"10/11/2017","191531579","2","0.027","ppm","25","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"10/12/2017","191531579","2","0.028","ppm","26","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"10/13/2017","191531579","2","0.013","ppm","12","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"10/14/2017","191531579","2","0.025","ppm","23","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"10/15/2017","191531579","2","0.03","ppm","28","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"10/16/2017","191531579","2","0.035","ppm","32","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"10/17/2017","191531579","2","0.04","ppm","37","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"10/18/2017","191531579","2","0.046","ppm","43","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"10/19/2017","191531579","2","0.048","ppm","44","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"10/20/2017","191531579","2","0.049","ppm","45","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"10/21/2017","191531579","2","0.032","ppm","30","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"10/22/2017","191531579","2","0.035","ppm","32","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"10/23/2017","191531579","2","0.032","ppm","30","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"10/24/2017","191531579","2","0.036","ppm","33","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"10/25/2017","191531579","2","0.034","ppm","31","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"10/26/2017","191531579","2","0.028","ppm","26","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"10/27/2017","191531579","2","0.029","ppm","27","14","82.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"10/28/2017","191531579","2","0.035","ppm","32","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"10/29/2017","191531579","2","0.025","ppm","23","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"10/30/2017","191531579","2","0.027","ppm","25","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"10/31/2017","191531579","2","0.027","ppm","25","15","88.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"11/01/2017","191531579","2","0.019","ppm","18","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"11/02/2017","191531579","2","0.015","ppm","14","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"11/03/2017","191531579","2","0.021","ppm","19","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"11/04/2017","191531579","2","0.011","ppm","10","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"11/05/2017","191531579","2","0.016","ppm","15","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"11/06/2017","191531579","2","0.018","ppm","17","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"11/07/2017","191531579","2","0.023","ppm","21","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"11/08/2017","191531579","2","0.027","ppm","25","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"11/09/2017","191531579","2","0.029","ppm","27","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"11/10/2017","191531579","2","0.027","ppm","25","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"11/11/2017","191531579","2","0.023","ppm","21","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"11/12/2017","191531579","2","0.02","ppm","19","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"11/13/2017","191531579","2","0.018","ppm","17","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"11/14/2017","191531579","2","0.012","ppm","11","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"11/15/2017","191531579","2","0.021","ppm","19","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"11/16/2017","191531579","2","0.01","ppm","9","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"11/17/2017","191531579","2","0.013","ppm","12","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"11/18/2017","191531579","2","0.023","ppm","21","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"11/19/2017","191531579","2","0.028","ppm","26","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"11/20/2017","191531579","2","0.033","ppm","31","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"11/21/2017","191531579","2","0.023","ppm","21","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"11/22/2017","191531579","2","0.026","ppm","24","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"11/23/2017","191531579","2","0.02","ppm","19","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"11/24/2017","191531579","2","0.026","ppm","24","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"11/25/2017","191531579","2","0.024","ppm","22","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"11/26/2017","191531579","2","0.028","ppm","26","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"11/27/2017","191531579","2","0.037","ppm","34","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"11/28/2017","191531579","2","0.026","ppm","24","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"11/29/2017","191531579","2","0.028","ppm","26","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"03/01/2017","191630014","1","0.037","ppm","34","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"03/02/2017","191630014","1","0.038","ppm","35","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"03/03/2017","191630014","1","0.038","ppm","35","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"03/04/2017","191630014","1","0.037","ppm","34","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"03/05/2017","191630014","1","0.044","ppm","41","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"03/06/2017","191630014","1","0.031","ppm","29","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"03/07/2017","191630014","1","0.041","ppm","38","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"03/08/2017","191630014","1","0.041","ppm","38","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"03/09/2017","191630014","1","0.039","ppm","36","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"03/10/2017","191630014","1","0.04","ppm","37","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"03/11/2017","191630014","1","0.04","ppm","37","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"03/12/2017","191630014","1","0.038","ppm","35","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"03/13/2017","191630014","1","0.041","ppm","38","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"03/14/2017","191630014","1","0.042","ppm","39","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"03/15/2017","191630014","1","0.045","ppm","42","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"03/16/2017","191630014","1","0.04","ppm","37","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"03/17/2017","191630014","1","0.04","ppm","37","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"03/18/2017","191630014","1","0.032","ppm","30","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"03/19/2017","191630014","1","0.036","ppm","33","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"03/20/2017","191630014","1","0.041","ppm","38","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"03/21/2017","191630014","1","0.043","ppm","40","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"03/22/2017","191630014","1","0.041","ppm","38","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"03/23/2017","191630014","1","0.03","ppm","28","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"03/24/2017","191630014","1","0.043","ppm","40","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"03/25/2017","191630014","1","0.022","ppm","20","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"03/26/2017","191630014","1","0.014","ppm","13","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"03/27/2017","191630014","1","0.016","ppm","15","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"03/28/2017","191630014","1","0.031","ppm","29","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"03/29/2017","191630014","1","0.034","ppm","31","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"03/30/2017","191630014","1","0.031","ppm","29","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"03/31/2017","191630014","1","0.037","ppm","34","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"04/01/2017","191630014","1","0.047","ppm","44","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"04/02/2017","191630014","1","0.034","ppm","31","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"04/03/2017","191630014","1","0.028","ppm","26","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"04/04/2017","191630014","1","0.038","ppm","35","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"04/05/2017","191630014","1","0.038","ppm","35","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"04/06/2017","191630014","1","0.042","ppm","39","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"04/07/2017","191630014","1","0.045","ppm","42","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"04/08/2017","191630014","1","0.058","ppm","61","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"04/09/2017","191630014","1","0.05","ppm","46","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"04/10/2017","191630014","1","0.044","ppm","41","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"04/11/2017","191630014","1","0.03","ppm","28","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"04/12/2017","191630014","1","0.045","ppm","42","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"04/13/2017","191630014","1","0.044","ppm","41","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"04/14/2017","191630014","1","0.035","ppm","32","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"04/15/2017","191630014","1","0.048","ppm","44","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"04/16/2017","191630014","1","0.046","ppm","43","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"04/17/2017","191630014","1","0.053","ppm","49","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"04/18/2017","191630014","1","0.052","ppm","48","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"04/19/2017","191630014","1","0.034","ppm","31","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"04/20/2017","191630014","1","0.034","ppm","31","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"04/21/2017","191630014","1","0.041","ppm","38","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"04/22/2017","191630014","1","0.045","ppm","42","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"04/23/2017","191630014","1","0.055","ppm","51","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"04/24/2017","191630014","1","0.058","ppm","61","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
"04/25/2017","191630014","1","0.055","ppm","51","17","100.0000","44201","Ozone","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.6991742378824","-90.5219436580942"
